trade_date,open,high,low,close,vol,amount,ts_code,pre_close,change,pct_chg
2024-12-18,6.204,6.209,6.19,6.194,55460025.0,343765846.5,159934.SZ,6.201,-0.006999999999999673,-0.1129
2024-12-19,6.127,6.166,6.127,6.143,74308411.0,456325974.1,159934.SZ,6.194,-0.051000000000000156,-0.8234
2024-12-20,6.132,6.151,6.125,6.15,47308029.0,290264363.8,159934.SZ,6.143,0.007000000000000561,0.114
2024-12-23,6.178,6.213,6.176,6.213,51923511.0,321939204.6,159934.SZ,6.15,0.06299999999999972,1.0244
2024-12-24,6.188,6.192,6.178,6.183,37395741.0,231288128.2,159934.SZ,6.213,-0.03000000000000025,-0.4829
2024-12-25,6.188,6.201,6.188,6.194,25453892.0,157695050.7,159934.SZ,6.183,0.01100000000000012,0.1779
2024-12-26,6.213,6.219,6.2,6.203,35950240.0,223159169.207,159934.SZ,6.194,0.009000000000000341,0.1453
2024-12-27,6.212,6.214,6.203,6.207,37050377.0,230041943.331,159934.SZ,6.203,0.0039999999999995595,0.0645
2024-12-30,6.191,6.201,6.183,6.185,25722780.0,159241425.8,159934.SZ,6.207,-0.02200000000000024,-0.3544
2024-12-31,6.175,6.193,6.161,6.19,28452438.0,175700537.5,159934.SZ,6.185,0.005000000000000782,0.0808
2025-01-02,6.235,6.245,6.224,6.241,43574939.0,271701547.378,159934.SZ,6.19,0.05099999999999927,0.8239
2025-01-03,6.284,6.299,6.279,6.292,99762569.0,627201275.83,159934.SZ,6.241,0.051000000000000156,0.8172
2025-01-06,6.286,6.289,6.248,6.253,141977423.0,889870398.554,159934.SZ,6.292,-0.0389999999999997,-0.6198
2025-01-07,6.253,6.274,6.251,6.266,67721541.0,424126777.124,159934.SZ,6.253,0.0129999999999999,0.2079
2025-01-08,6.276,6.298,6.276,6.295,41728586.0,262282074.3,159934.SZ,6.266,0.028999999999999915,0.4628
2025-01-09,6.302,6.328,6.299,6.328,43340160.0,273426627.745,159934.SZ,6.295,0.03300000000000036,0.5242
2025-01-10,6.347,6.378,6.342,6.377,73649668.0,468086654.052,159934.SZ,6.328,0.04899999999999949,0.7743
2025-01-13,6.38,6.401,6.373,6.387,151362787.0,966935524.0,159934.SZ,6.377,0.009999999999999787,0.1568
2025-01-14,6.341,6.344,6.328,6.337,90526276.0,573524515.575,159934.SZ,6.387,-0.04999999999999982,-0.7828
2025-01-15,6.341,6.378,6.339,6.375,85097622.0,540820638.0,159934.SZ,6.337,0.038000000000000256,0.5997
2025-01-16,6.402,6.412,6.381,6.39,51905771.0,332014002.441,159934.SZ,6.375,0.01499999999999968,0.2353
2025-01-17,6.415,6.434,6.405,6.408,51250586.0,329007171.378,159934.SZ,6.39,0.018000000000000682,0.2817
2025-01-20,6.355,6.402,6.355,6.402,76806284.0,489857328.154,159934.SZ,6.408,-0.006000000000000227,-0.0936
2025-01-21,6.367,6.403,6.367,6.4,49935574.0,319264860.2,159934.SZ,6.402,-0.0019999999999997797,-0.0312
2025-01-22,6.443,6.491,6.443,6.457,105080906.0,679096898.18,159934.SZ,6.4,0.056999999999999496,0.8906
2025-01-23,6.461,6.469,6.455,6.459,41592814.0,268727016.8,159934.SZ,6.457,0.0019999999999997797,0.031
2025-01-24,6.485,6.5,6.472,6.492,46016619.0,298680605.565,159934.SZ,6.459,0.03300000000000036,0.5109
2025-01-27,6.494,6.494,6.455,6.476,60921711.0,394203743.3,159934.SZ,6.492,-0.016000000000000014,-0.2465
