trade_date,open,high,low,close,vol,amount,ts_code,pre_close,change,pct_chg
2024-11-01,128.002,128.201,128.002,128.167,1776112.0,227533988.4,511260.SH,,,
2024-11-04,128.238,128.247,128.14,128.186,3121204.0,400168948.1,511260.SH,128.167,0.019000000000005457,0.0148
2024-11-05,128.247,128.251,128.148,128.241,2994031.0,383890040.0,511260.SH,128.186,0.05500000000000682,0.0429
2024-11-06,128.249,128.427,128.249,128.323,1709021.0,219338498.3,511260.SH,128.241,0.08199999999999363,0.0639
2024-11-07,128.373,128.425,128.323,128.35,2948065.0,378435186.5,511260.SH,128.323,0.026999999999986812,0.021
2024-11-08,128.416,128.54,128.345,128.525,2620683.0,336680502.0,511260.SH,128.35,0.17500000000001137,0.1363
2024-11-11,128.57,128.605,128.543,128.564,2033440.0,261439028.0,511260.SH,128.525,0.03899999999998727,0.0303
2024-11-12,128.626,128.834,128.591,128.834,2520477.0,324571223.9,511260.SH,128.564,0.27000000000001023,0.21
2024-11-13,128.83,128.909,128.765,128.822,4157281.0,535543758.1,511260.SH,128.834,-0.012000000000000455,-0.0093
2024-11-14,128.765,128.805,128.716,128.797,2763894.0,355856581.3,511260.SH,128.822,-0.025000000000005684,-0.0194
2024-11-15,128.819,128.902,128.765,128.858,3341535.0,430561257.0,511260.SH,128.797,0.06100000000000705,0.0474
2024-11-18,128.856,128.856,128.627,128.648,6864687.0,883543974.9,511260.SH,128.858,-0.21000000000000796,-0.163
2024-11-19,128.638,128.761,128.53,128.704,1562543.0,201105160.2,511260.SH,128.648,0.056000000000011596,0.0435
2024-11-20,128.758,128.816,128.707,128.767,5016133.0,645819214.4,511260.SH,128.704,0.06299999999998818,0.0489
2024-11-21,128.774,128.922,128.754,128.915,2954091.0,380603604.4,511260.SH,128.767,0.14799999999999613,0.1149
2024-11-22,129.015,129.015,128.916,128.993,3664115.0,472518830.5,511260.SH,128.915,0.07800000000000296,0.0605
2024-11-25,128.958,129.178,128.95,129.153,3686281.0,475963360.4,511260.SH,128.993,0.1599999999999966,0.124
2024-11-26,129.191,129.34,129.17,129.323,2960833.0,382565030.9,511260.SH,129.153,0.17000000000001592,0.1316
2024-11-27,129.291,129.376,129.193,129.201,2490344.0,321989474.5,511260.SH,129.323,-0.1220000000000141,-0.0943
2024-11-28,129.208,129.392,129.201,129.386,2013420.0,260342478.343,511260.SH,129.201,0.18500000000000227,0.1432
