trade_date,open,high,low,close,vol,amount,ts_code,pre_close,change,pct_chg
2024-11-01,0.957,0.968,0.946,0.948,1737192621.0,1662533450.943,159949.SZ,,,
2024-11-04,0.948,0.978,0.946,0.976,1870014927.0,1809165183.682,159949.SZ,0.948,0.028000000000000025,2.9536
2024-11-05,0.977,1.033,0.969,1.028,5118695853.0,5192851128.114,159949.SZ,0.976,0.052000000000000046,5.3279
2024-11-06,1.028,1.062,1.002,1.011,3815868298.0,3939644194.642,159949.SZ,1.028,-0.017000000000000126,-1.6537
2024-11-07,1.0,1.054,0.998,1.053,3026482736.0,3111134998.743,159949.SZ,1.011,0.04200000000000004,4.1543
2024-11-08,1.076,1.079,1.032,1.037,2931691886.0,3098734262.792,159949.SZ,1.053,-0.016000000000000014,-1.5195
2024-11-11,1.022,1.067,1.02,1.066,2548915515.0,2675797610.813,159949.SZ,1.037,0.029000000000000137,2.7965
2024-11-12,1.075,1.096,1.054,1.068,4465479914.0,4816947490.166,159949.SZ,1.066,0.0020000000000000018,0.1876
2024-11-13,1.058,1.092,1.049,1.087,2474593556.0,2652673498.003,159949.SZ,1.068,0.018999999999999906,1.779
2024-11-14,1.085,1.088,1.047,1.048,1935334500.0,2066032373.911,159949.SZ,1.087,-0.038999999999999924,-3.5879
2024-11-15,1.043,1.05,1.005,1.005,2300563791.0,2363075960.808,159949.SZ,1.048,-0.04300000000000015,-4.1031
2024-11-18,1.006,1.01,0.972,0.983,2586425234.0,2560002866.738,159949.SZ,1.005,-0.02199999999999991,-2.1891
2024-11-19,0.986,1.015,0.973,1.015,2883987570.0,2871333587.964,159949.SZ,0.983,0.03199999999999992,3.2553
2024-11-20,1.006,1.024,1.003,1.016,1611730286.0,1632481471.158,159949.SZ,1.015,0.001000000000000112,0.0985
2024-11-21,1.014,1.022,1.007,1.014,1134355484.0,1151031025.346,159949.SZ,1.016,-0.0020000000000000018,-0.1969
2024-11-22,1.011,1.017,0.974,0.974,1691801348.0,1683083198.487,159949.SZ,1.014,-0.040000000000000036,-3.9448
2024-11-25,0.979,0.983,0.957,0.972,2004083019.0,1943471542.6,159949.SZ,0.974,-0.0020000000000000018,-0.2053
2024-11-26,0.967,0.978,0.959,0.96,980273550.0,949430089.0,159949.SZ,0.972,-0.01200000000000001,-1.2346
