trade_date,open,high,low,close,vol,amount,ts_code,pre_close,change,pct_chg
2024-11-01,3.933,3.993,3.933,3.953,335784393.0,1332563107.58,159919.SZ,,,
2024-11-04,3.955,4.008,3.945,4.008,196392518.0,780843441.78,159919.SZ,3.953,0.05500000000000016,1.3913
2024-11-05,4.006,4.112,3.986,4.107,663648795.0,2703728863.89,159919.SZ,4.008,0.0990000000000002,2.4701
2024-11-06,4.107,4.154,4.062,4.09,490496869.0,2012724075.14,159919.SZ,4.107,-0.017000000000000348,-0.4139
2024-11-07,4.061,4.219,4.052,4.219,585259010.0,2420877794.55,159919.SZ,4.09,0.12900000000000045,3.154
2024-11-08,4.254,4.268,4.153,4.174,531542364.0,2231532695.84,159919.SZ,4.219,-0.04499999999999993,-1.0666
2024-11-11,4.134,4.196,4.106,4.192,418180026.0,1733681386.16,159919.SZ,4.174,0.017999999999999794,0.4312
2024-11-12,4.191,4.244,4.119,4.142,466532331.0,1949868530.42,159919.SZ,4.192,-0.04999999999999982,-1.1927
2024-11-13,4.127,4.18,4.122,4.169,405259651.0,1681373307.27,159919.SZ,4.142,0.026999999999999247,0.6519
2024-11-14,4.162,4.177,4.092,4.1,310275915.0,1285373224.77,159919.SZ,4.169,-0.06899999999999995,-1.6551
2024-11-15,4.09,4.108,4.029,4.029,318806253.0,1299629289.85,159919.SZ,4.1,-0.07099999999999973,-1.7317
2024-11-18,4.05,4.091,3.988,4.014,292601177.0,1182057096.74,159919.SZ,4.029,-0.01499999999999968,-0.3723
2024-11-19,4.019,4.036,3.956,4.035,323681587.0,1295695655.55,159919.SZ,4.014,0.020999999999999908,0.5232
2024-11-20,4.023,4.061,4.016,4.043,281131506.0,1134503988.14,159919.SZ,4.035,0.008000000000000007,0.1983
2024-11-21,4.037,4.058,4.023,4.047,257856615.0,1041581392.3,159919.SZ,4.043,0.0039999999999995595,0.0989
2024-11-22,4.044,4.05,3.922,3.927,391447282.0,1561359125.17,159919.SZ,4.047,-0.11999999999999966,-2.9652
2024-11-25,3.93,3.948,3.866,3.903,255898825.0,1000194755.91,159919.SZ,3.927,-0.02400000000000002,-0.6112
2024-11-26,3.89,3.934,3.889,3.899,188646634.0,737211574.52,159919.SZ,3.903,-0.0040000000000000036,-0.1025
2024-11-27,3.899,3.967,3.877,3.964,267264281.0,1049941165.77,159919.SZ,3.899,0.06499999999999995,1.6671
2024-11-28,3.96,3.966,3.925,3.932,243380761.0,959817009.5,159919.SZ,3.964,-0.03200000000000003,-0.8073
2024-11-29,3.932,4.022,3.932,3.972,293400516.0,1167017421.03,159919.SZ,3.932,0.040000000000000036,1.0173
2024-12-02,3.974,4.017,3.963,4.004,212466470.0,848988117.902,159919.SZ,3.972,0.031999999999999584,0.8056
2024-12-03,4.004,4.027,3.98,4.012,218797437.0,874842667.609,159919.SZ,4.004,0.008000000000000007,0.1998
2024-12-04,4.003,4.017,3.978,3.988,225488190.0,900562155.7,159919.SZ,4.012,-0.023999999999999577,-0.5982
2024-12-05,3.98,3.998,3.969,3.981,129527754.0,515744091.494,159919.SZ,3.988,-0.007000000000000117,-0.1755
2024-12-06,3.986,4.06,3.981,4.033,287741828.0,1159736626.72,159919.SZ,3.981,0.05200000000000049,1.3062
2024-12-09,4.035,4.057,4.003,4.03,273113488.0,1099601636.35,159919.SZ,4.033,-0.0030000000000001137,-0.0744
2024-12-10,4.153,4.171,4.05,4.058,386235072.0,1587579017.12,159919.SZ,4.03,0.02799999999999958,0.6948
2024-12-11,4.058,4.068,4.041,4.051,285245321.0,1156544925.93,159919.SZ,4.058,-0.006999999999999673,-0.1725
2024-12-12,4.052,4.095,4.043,4.09,328591663.0,1340100366.66,159919.SZ,4.051,0.0389999999999997,0.9627
